Time, Head-X, Head-Y, Head-Z, Head-rX, Head-rY, Head-rZ, LeftHand-X, LeftHand-Y, LeftHand-Z, LeftHand-rX, LeftHand-rY, LeftHand-rZ, RightHand-X, RightHand-Y, RightHand-Z, RightHand-rX, RightHand-rY, RightHand-rZ
906.0822, 0.849, 1.510, -1.458, 346.317, 116.873, 357.776, 1.028, 1.078, -1.576, 313.447, 96.237, 19.297, 1.081, 1.023, -1.430, 341.152, 98.595, 7.601
906.5822, 0.859, 1.502, -1.468, 354.580, 119.407, 358.616, 1.012, 1.065, -1.600, 321.615, 99.325, 19.505, 1.075, 1.023, -1.452, 342.188, 102.048, 6.906
907.0822, 0.906, 1.450, -1.453, 27.962, 102.801, 1.291, 1.010, 1.038, -1.593, 333.527, 98.096, 14.085, 1.069, 1.019, -1.439, 345.005, 99.406, 5.261
907.5822, 0.844, 1.481, -1.508, 7.278, 171.162, 6.317, 0.962, 1.043, -1.646, 333.532, 117.646, 13.848, 1.057, 1.012, -1.505, 345.887, 114.831, 7.571
908.0822, 0.841, 1.482, -1.506, 6.899, 168.907, 4.370, 0.950, 1.037, -1.653, 334.806, 121.304, 12.685, 1.048, 1.017, -1.520, 344.077, 121.296, 12.680
908.5822, 0.923, 1.425, -1.475, 37.417, 113.358, 359.447, 0.941, 0.980, -1.625, 354.345, 101.404, 23.873, 1.055, 1.001, -1.506, 352.906, 118.720, 2.380
909.0822, 1.124, 1.421, -0.696, 40.622, 95.212, 0.064, 1.174, 0.995, -0.852, 350.387, 91.483, 19.216, 1.259, 0.995, -0.662, 352.167, 93.455, 4.467
909.5822, 1.176, 1.427, -0.655, 37.276, 141.105, 6.309, 1.187, 0.991, -0.847, 352.825, 139.331, 1.210, 1.357, 1.015, -0.611, 347.316, 105.245, 15.302
910.0822, 2.028, 2.725, -3.942, 30.986, 158.502, 7.447, 2.023, 2.268, -4.120, 353.452, 149.707, 359.501, 2.222, 2.293, -3.907, 349.162, 113.227, 10.684
910.5822, 2.007, 2.882, -8.826, 27.137, 167.784, 9.006, 2.045, 2.417, -8.996, 357.618, 145.139, 357.172, 2.215, 2.444, -8.798, 349.407, 115.262, 8.821
911.0822, 2.035, 1.444, -13.146, 29.558, 144.203, 6.158, 2.097, 1.021, -13.284, 338.055, 117.877, 7.763, 2.215, 1.005, -13.105, 351.359, 107.434, 7.603
911.5822, 2.045, 1.470, -14.872, 17.377, 107.263, 2.040, 2.147, 1.052, -15.001, 324.489, 89.259, 18.918, 2.224, 1.007, -14.834, 353.350, 96.045, 5.680
912.0822, 2.019, 1.498, -14.831, 359.579, 81.236, 3.085, 2.174, 1.092, -14.941, 314.573, 75.300, 13.548, 2.214, 1.016, -14.789, 353.748, 86.591, 10.956
912.5822, 2.002, 1.507, -14.729, 346.781, 86.606, 2.155, 2.192, 1.080, -14.835, 318.603, 94.478, 358.250, 2.221, 1.022, -14.685, 351.784, 95.749, 9.907
913.0822, 1.867, 1.533, -13.672, 319.485, 70.588, 3.225, 2.125, 1.088, -13.775, 319.497, 96.437, 355.822, 2.113, 1.027, -13.587, 348.125, 79.397, 5.987
913.5822, 1.884, 1.533, -13.738, 318.048, 49.174, 8.822, 2.153, 1.086, -13.777, 313.660, 71.374, 5.554, 2.091, 1.024, -13.629, 338.029, 65.062, 17.662
914.0822, 1.898, 1.525, -13.736, 328.094, 58.558, 2.555, 2.151, 1.091, -13.754, 316.507, 73.853, 351.035, 2.080, 1.046, -13.589, 330.139, 61.912, 4.376
914.5822, 1.936, 1.499, -13.722, 356.281, 83.663, 0.785, 2.135, 1.077, -13.751, 320.616, 68.892, 1.233, 2.098, 1.035, -13.599, 334.718, 70.093, 4.089
915.0822, 1.954, 1.450, -13.655, 27.479, 46.261, 358.917, 2.137, 1.040, -13.733, 336.424, 62.503, 8.125, 2.102, 1.028, -13.590, 346.561, 67.529, 5.206
915.5822, 1.603, 1.457, -13.297, 24.615, 51.216, 2.168, 1.787, 1.041, -13.361, 336.717, 58.069, 9.664, 1.743, 1.027, -13.218, 337.911, 62.667, 356.967
916.0822, 1.938, 1.469, -12.736, 18.226, 49.509, 1.796, 2.133, 1.041, -12.782, 336.600, 55.660, 9.115, 2.072, 1.031, -12.638, 340.230, 61.505, 5.712
916.5822, 4.283, 4.297, -10.355, 10.336, 51.984, 1.112, 4.479, 3.855, -10.376, 336.099, 53.599, 8.721, 4.415, 3.846, -10.248, 339.653, 66.898, 0.128
917.0822, 8.887, 11.079, -5.909, 7.016, 49.154, 0.898, 9.086, 10.627, -5.926, 339.515, 52.389, 5.429, 9.018, 10.624, -5.784, 340.763, 55.615, 7.421
917.5822, 12.469, 15.346, -2.325, 14.511, 54.815, 0.756, 12.651, 14.882, -2.331, 348.308, 48.089, 3.475, 12.591, 14.896, -2.199, 345.936, 55.854, 9.630
918.0822, 14.560, 17.124, 0.965, 13.016, 125.043, 4.917, 14.780, 16.714, 0.814, 326.253, 127.460, 353.889, 14.692, 16.674, 1.171, 351.282, 61.288, 3.072
918.5822, 17.917, 16.371, 4.805, 29.422, 132.133, 7.068, 18.079, 15.963, 4.546, 341.331, 140.489, 358.150, 18.063, 15.953, 4.989, 348.903, 71.636, 3.517
919.0822, 21.582, 13.087, 8.495, 54.515, 83.365, 352.994, 21.700, 12.657, 8.307, 1.063, 115.489, 0.705, 21.676, 12.749, 8.619, 337.229, 69.263, 6.060
919.5822, 25.220, 7.379, 12.151, 50.653, 76.647, 354.478, 25.315, 6.908, 12.024, 15.279, 72.790, 3.025, 25.288, 7.021, 12.298, 336.577, 51.375, 4.706
920.0822, 27.962, 1.426, 14.791, 34.535, 123.034, 12.249, 28.059, 0.943, 14.690, 4.595, 80.076, 11.998, 28.070, 1.028, 14.937, 334.223, 64.540, 9.599
920.5822, 27.955, 1.455, 14.767, 23.950, 146.027, 2.652, 28.042, 0.994, 14.651, 346.131, 110.897, 5.221, 28.126, 1.046, 14.820, 327.440, 107.794, 7.531
921.0822, 27.920, 1.465, 14.820, 17.627, 160.918, 0.036, 27.936, 1.018, 14.663, 332.400, 141.286, 357.722, 28.084, 1.046, 14.762, 327.182, 132.994, 9.439
921.5822, 27.817, 1.488, 14.807, 1.618, 177.895, 0.160, 27.819, 1.032, 14.652, 319.563, 141.903, 10.102, 27.961, 1.038, 14.695, 330.032, 146.398, 11.396
922.0822, 27.826, 1.495, 14.823, 359.100, 186.269, 357.540, 27.790, 1.034, 14.649, 326.108, 165.367, 355.370, 27.960, 1.034, 14.662, 338.868, 169.141, 4.411
922.5822, 27.669, 1.494, 13.572, 359.581, 188.761, 359.731, 27.610, 1.040, 13.409, 322.428, 174.936, 352.237, 27.781, 1.035, 13.404, 337.813, 172.605, 5.077
923.0822, 27.667, 1.495, 13.577, 358.836, 191.200, 0.431, 27.586, 1.039, 13.415, 325.198, 179.217, 353.506, 27.769, 1.033, 13.397, 339.916, 172.398, 8.670
923.5822, 27.665, 1.507, 13.584, 349.129, 191.864, 0.442, 27.581, 1.031, 13.413, 327.775, 180.323, 352.844, 27.766, 1.024, 13.397, 342.455, 171.402, 9.292
924.0822, 27.650, 1.497, 13.580, 357.437, 203.868, 0.401, 27.575, 1.034, 13.417, 328.198, 180.898, 358.737, 27.758, 1.034, 13.398, 338.812, 173.975, 8.416
924.5822, 27.612, 1.496, 13.614, 356.231, 250.250, 358.277, 27.499, 1.030, 13.468, 331.298, 206.982, 353.028, 27.695, 1.025, 13.390, 340.915, 188.587, 9.434
925.0822, 27.637, 1.456, 13.821, 21.412, 265.286, 2.609, 27.532, 1.021, 13.675, 336.959, 217.118, 0.318, 27.746, 1.027, 13.578, 342.940, 190.186, 10.963
925.5822, 27.699, 1.428, 14.242, 32.640, 260.856, 4.549, 27.613, 1.000, 14.106, 343.248, 212.320, 1.794, 27.845, 1.035, 13.998, 339.421, 185.647, 8.898
926.0822, 27.665, 1.456, 14.238, 20.915, 269.616, 1.201, 27.533, 1.003, 14.167, 345.531, 242.670, 359.191, 27.706, 1.033, 13.993, 339.700, 212.075, 3.127
926.5822, 25.209, 4.580, 14.307, 23.635, 278.896, 359.351, 25.055, 4.124, 14.370, 347.752, 279.445, 1.159, 25.109, 4.166, 14.116, 336.942, 242.272, 2.496
927.0822, 20.328, 11.694, 14.494, 25.932, 268.096, 1.385, 20.186, 11.238, 14.558, 348.731, 270.333, 2.497, 20.254, 11.271, 14.335, 339.542, 248.353, 354.905
927.5822, 15.668, 16.297, 14.368, 32.993, 262.229, 3.153, 15.533, 15.847, 14.422, 350.829, 263.638, 3.461, 15.624, 15.880, 14.205, 341.259, 241.826, 358.461
928.0822, 11.157, 18.400, 14.110, 39.116, 253.201, 5.214, 11.035, 17.956, 14.146, 352.928, 248.724, 6.160, 11.131, 17.997, 13.959, 342.079, 235.778, 357.849
928.5822, 7.264, 18.021, 13.844, 37.621, 212.434, 1.271, 7.126, 17.608, 13.816, 338.842, 216.270, 358.232, 7.285, 17.611, 13.705, 344.134, 205.205, 359.000
929.0822, 3.927, 15.133, 13.858, 38.987, 195.830, 358.816, 3.813, 14.715, 13.777, 340.659, 200.344, 1.396, 4.029, 14.725, 13.738, 342.381, 185.088, 357.932
929.5822, 0.636, 9.766, 13.861, 32.656, 183.005, 359.479, 0.521, 9.345, 13.765, 338.355, 191.697, 3.060, 0.729, 9.349, 13.731, 343.190, 177.864, 1.086
930.0822, 0.147, 5.261, 13.868, 24.425, 162.367, 1.225, 0.056, 4.851, 13.736, 328.186, 164.791, 12.025, 0.230, 4.832, 13.734, 346.518, 168.794, 5.740
930.5822, 0.164, 1.453, 14.027, 24.254, 138.051, 357.903, 0.082, 1.036, 13.866, 332.271, 155.006, 1.585, 0.247, 1.022, 13.880, 347.162, 161.419, 9.747
931.0822, 0.120, 1.471, 14.330, 14.360, 147.631, 1.628, 0.034, 1.044, 14.156, 332.677, 160.061, 359.807, 0.202, 1.027, 14.162, 344.467, 166.598, 5.351
931.5822, 0.124, 1.467, 14.338, 17.549, 153.102, 3.833, 0.021, 1.047, 14.166, 331.453, 164.387, 359.436, 0.178, 1.035, 14.161, 339.225, 175.569, 0.841
932.0822, 0.856, 1.455, 13.632, 24.321, 154.990, 3.098, 0.760, 1.045, 13.471, 331.440, 164.490, 359.328, 0.941, 1.028, 13.459, 343.944, 165.214, 14.442
932.5822, 1.993, 1.447, 13.689, 27.890, 143.348, 0.496, 1.896, 1.034, 13.538, 334.911, 158.592, 359.990, 2.058, 1.030, 13.541, 336.827, 169.567, 11.886
933.0822, 3.258, 1.445, 13.462, 29.209, 167.184, 4.009, 3.179, 1.036, 13.328, 334.428, 161.017, 1.570, 3.336, 1.025, 13.325, 336.984, 175.433, 357.893
933.5822, 3.752, 1.436, 12.733, 33.332, 181.234, 4.001, 3.648, 1.029, 12.609, 336.769, 182.272, 357.045, 3.840, 1.021, 12.602, 339.490, 177.825, 3.715
934.0822, 3.533, 1.476, 11.727, 10.744, 193.356, 2.919, 3.430, 1.039, 11.581, 332.343, 192.130, 351.565, 3.632, 1.022, 11.569, 339.528, 179.990, 2.852
934.5822, 3.483, 1.487, 11.586, 5.452, 200.215, 0.709, 3.298, 1.221, 11.344, 306.624, 208.427, 354.668, 3.581, 1.030, 11.399, 339.225, 181.525, 5.598
935.0822, 3.251, 1.406, 11.285, 43.602, 196.224, 12.080, 3.070, 1.032, 11.193, 339.264, 193.082, 11.437, 3.351, 1.014, 11.176, 343.333, 177.238, 5.212
935.5822, 3.752, 1.387, 11.593, 51.629, 167.154, 1.007, 3.563, 1.009, 11.517, 348.315, 189.040, 1.325, 3.800, 1.002, 11.518, 349.021, 173.816, 8.784
936.0822, 4.908, 1.144, 12.166, 46.086, 180.060, 6.761, 4.740, 0.759, 12.068, 346.907, 190.418, 357.337, 4.986, 0.762, 12.063, 345.821, 171.276, 13.862
936.5822, 5.160, -1.217, 12.272, 31.189, 225.896, 18.037, 4.882, -1.615, 12.214, 330.603, 229.414, 31.243, 5.286, -1.632, 12.143, 345.886, 180.227, 3.984
937.0822, 3.306, -2.145, 12.273, 334.009, 202.143, 88.040, 2.853, -1.981, 12.173, 346.919, 158.159, 130.756, 2.881, -2.246, 12.147, 356.396, 158.603, 93.931
937.5822, 0.898, -2.616, 12.302, 339.598, 190.023, 88.744, 0.469, -2.460, 12.166, 347.130, 146.269, 115.270, 0.450, -2.705, 12.145, 355.780, 157.882, 97.335
938.0822, -4.023, -3.079, 12.318, 340.711, 182.183, 90.520, -4.465, -2.914, 12.174, 342.905, 146.225, 115.663, -4.477, -3.154, 12.146, 352.181, 155.467, 95.883
938.5822, -11.456, -3.546, 12.320, 342.023, 183.369, 90.148, -11.899, -3.399, 12.172, 346.841, 147.232, 114.136, -11.911, -3.616, 12.151, 351.078, 156.497, 96.584
939.0822, -21.387, -4.010, 12.319, 343.393, 182.712, 89.800, -21.830, -3.867, 12.167, 347.686, 147.094, 113.595, -21.843, -4.089, 12.151, 353.043, 156.669, 95.630
939.5822, -33.821, -4.472, 12.314, 344.159, 183.904, 89.388, -34.262, -4.343, 12.166, 347.266, 146.099, 110.708, -34.274, -4.550, 12.156, 352.546, 158.587, 106.458
940.0822, -48.750, -4.936, 12.318, 344.067, 182.036, 89.976, -49.216, -4.822, 12.170, 342.057, 147.646, 106.358, -49.223, -5.030, 12.142, 7.435, 166.317, 98.099
940.5822, -66.181, -5.398, 12.313, 343.538, 182.011, 90.052, -66.667, -5.303, 12.169, 338.757, 167.776, 80.546, -66.658, -5.470, 12.140, 6.138, 166.301, 100.461
941.0822, -86.112, -5.858, 12.317, 342.516, 181.177, 90.511, -86.588, -5.755, 12.170, 336.990, 164.196, 85.771, -86.586, -5.920, 12.136, 3.884, 164.771, 100.315
941.5822, -108.542, -6.321, 12.329, 342.256, 180.195, 91.136, -109.018, -6.216, 12.179, 337.419, 164.155, 88.880, -109.014, -6.391, 12.146, 7.967, 163.887, 108.141
942.0822, -133.474, -6.788, 12.333, 341.941, 179.748, 90.261, -133.950, -6.696, 12.178, 340.777, 163.994, 91.435, -133.946, -6.853, 12.151, 4.594, 162.384, 98.726
942.5822, -160.906, -7.247, 12.321, 339.663, 180.713, 89.926, -161.394, -7.163, 12.178, 341.734, 168.919, 97.211, -161.386, -7.304, 12.146, 359.697, 166.239, 93.489
943.0823, -190.838, -7.703, 12.315, 338.056, 181.083, 89.861, -191.322, -7.627, 12.166, 345.539, 167.226, 99.947, -191.308, -7.777, 12.132, 6.352, 162.290, 93.085
943.5823, -223.271, -8.169, 12.307, 339.765, 181.221, 90.305, -223.752, -8.084, 12.154, 344.306, 166.409, 100.691, -223.779, -8.237, 12.115, 2.411, 178.138, 77.833
944.0823, -258.202, -8.631, 12.305, 339.151, 180.699, 90.263, -258.687, -8.543, 12.150, 343.183, 167.601, 101.711, -258.714, -8.693, 12.112, 0.639, 179.220, 77.458
944.5823, -295.635, -9.093, 12.302, 339.372, 181.002, 90.173, -296.121, -9.005, 12.148, 343.338, 168.481, 102.304, -296.148, -9.155, 12.111, 0.680, 179.824, 77.037
945.0823, -335.567, -9.556, 12.301, 339.133, 181.213, 90.166, -336.053, -9.470, 12.148, 343.790, 168.739, 102.862, -336.080, -9.617, 12.111, 0.207, 180.132, 76.805
945.5823, -4.309, 0.867, -0.719, 339.488, 181.391, 90.315, -4.796, 0.954, -0.871, 344.311, 168.621, 102.360, -4.823, 0.807, -0.908, 0.383, 180.373, 76.682
946.0823, -4.310, 0.868, -0.721, 339.558, 181.751, 90.174, -4.794, 0.954, -0.872, 344.414, 167.906, 101.665, -4.810, 0.804, -0.907, 0.522, 174.949, 83.939
946.5823, -4.316, 0.826, -0.724, 15.050, 186.536, 94.081, -4.793, 0.962, -0.874, 346.986, 170.214, 82.424, -4.782, 0.806, -0.894, 350.901, 163.687, 93.393
947.0823, -4.267, 1.285, -0.922, 334.344, 133.782, 111.289, -4.786, 1.397, -1.112, 348.506, 166.200, 91.044, -4.785, 1.259, -1.156, 346.745, 162.737, 93.697
947.5823, -4.279, 1.843, -1.120, 3.656, 155.230, 93.818, -4.727, 1.968, -1.283, 0.440, 136.571, 98.762, -4.773, 1.833, -1.343, 351.439, 164.232, 100.442
948.0823, -4.283, 1.829, -1.120, 48.689, 142.665, 61.039, -4.511, 1.782, -1.356, 359.821, 105.102, 15.260, -4.769, 1.654, -1.275, 28.620, 161.074, 80.209
948.5823, -3.992, 1.883, -1.083, 12.264, 124.733, 19.592, -4.049, 1.573, -1.321, 345.841, 108.442, 11.584, -4.111, 1.379, -1.218, 6.525, 141.243, 30.316
949.0823, -4.108, 1.466, -1.102, 17.322, 114.563, 1.045, -4.148, 1.089, -1.308, 326.395, 139.852, 351.978, -4.019, 1.021, -1.253, 347.165, 154.209, 1.668
949.5823, -4.108, 1.479, -1.093, 9.742, 95.237, 0.628, -4.118, 1.094, -1.297, 325.974, 125.775, 352.524, -4.023, 1.010, -1.225, 347.066, 143.045, 4.738
950.0823, -3.707, 1.481, -0.962, 9.476, 86.830, 1.273, -3.629, 1.064, -1.142, 329.447, 102.014, 9.407, -3.539, 1.025, -1.007, 346.080, 108.165, 10.436
950.5823, -2.026, 1.476, -0.792, 14.542, 85.589, 1.350, -1.891, 1.049, -0.931, 337.700, 88.947, 0.150, -1.870, 1.017, -0.761, 347.789, 89.763, 7.156
951.0823, -0.787, 1.453, -0.276, 28.663, 92.058, 2.066, -0.537, 1.053, -0.363, 332.850, 90.971, 352.756, -0.653, 1.021, -0.190, 347.644, 79.133, 10.718
951.5823, -0.783, 1.461, -0.275, 24.282, 91.378, 1.086, -0.580, 1.149, -0.385, 302.067, 109.626, 350.839, -0.647, 1.013, -0.189, 350.420, 79.007, 9.191
952.0823, -0.606, 1.478, -0.267, 13.490, 106.086, 2.181, -0.452, 1.152, -0.406, 301.561, 110.272, 352.890, -0.443, 1.008, -0.195, 351.210, 86.496, 8.088
952.5823, 0.868, 1.472, -0.316, 16.791, 122.899, 2.153, 1.009, 1.170, -0.443, 296.276, 106.213, 2.844, 1.044, 1.009, -0.242, 349.863, 92.181, 7.761
953.0823, 1.407, 1.469, -0.510, 18.872, 133.169, 2.154, 1.526, 1.167, -0.638, 298.093, 112.004, 5.751, 1.596, 1.003, -0.454, 353.854, 97.049, 10.984
953.5823, 1.412, 1.473, -0.477, 16.951, 107.895, 0.946, 1.550, 1.170, -0.592, 297.931, 97.921, 8.325, 1.581, 1.007, -0.443, 353.873, 97.795, 7.065
954.0823, 1.343, 1.489, -0.354, 3.817, 8.438, 356.374, 1.562, 1.153, -0.458, 300.101, 64.293, 2.852, 1.529, 1.034, -0.292, 347.074, 63.884, 4.129
954.5823, 1.336, 1.491, -0.347, 2.623, 8.899, 357.646, 1.558, 1.161, -0.422, 298.626, 56.687, 4.051, 1.506, 1.030, -0.262, 348.155, 56.551, 4.514
955.0823, 1.399, 1.469, -0.463, 17.030, 139.461, 4.125, 1.500, 1.171, -0.573, 298.269, 98.787, 12.461, 1.577, 1.020, -0.410, 344.822, 98.658, 8.234
955.5823, 1.342, 1.468, -0.520, 18.866, 163.388, 2.487, 1.344, 1.183, -0.671, 295.339, 138.978, 9.951, 1.506, 1.030, -0.597, 346.791, 132.666, 12.486
956.0823, 1.355, 1.444, -0.544, 32.670, 171.882, 1.474, 1.295, 1.189, -0.685, 293.330, 165.697, 3.047, 1.489, 1.033, -0.668, 343.988, 151.501, 3.720
956.5823, 1.397, 1.431, -0.542, 37.845, 166.717, 2.240, 1.292, 1.177, -0.679, 297.064, 171.852, 0.953, 1.523, 1.028, -0.651, 347.580, 149.915, 11.209
957.0823, 2.300, 1.431, -0.312, 37.331, 172.633, 3.432, 2.182, 1.185, -0.446, 295.095, 177.920, 359.752, 2.438, 1.037, -0.425, 345.102, 149.462, 7.934
957.5823, 2.620, 1.480, -0.669, 10.608, 184.449, 2.504, 2.501, 1.205, -0.829, 290.903, 191.842, 354.204, 2.742, 1.031, -0.823, 341.366, 164.914, 3.357
958.0823, 2.803, 1.479, -1.916, 11.406, 186.126, 2.119, 2.688, 1.203, -2.080, 291.220, 193.508, 351.535, 2.928, 1.030, -2.072, 341.312, 167.465, 358.601
958.5823, 2.751, 0.333, -2.753, 14.106, 182.180, 2.638, 2.643, 0.056, -2.914, 292.466, 188.887, 352.975, 2.890, -0.108, -2.898, 342.806, 157.599, 7.006
959.0823, 2.775, -3.315, -2.355, 18.775, 176.518, 3.377, 2.679, -3.604, -2.508, 295.231, 170.675, 8.088, 2.904, -3.750, -2.491, 342.804, 159.265, 6.894
959.5823, 3.520, -8.525, -3.094, 12.267, 171.901, 4.431, 3.427, -8.829, -3.249, 296.145, 162.624, 11.706, 3.638, -8.974, -3.236, 343.691, 160.201, 7.152
960.0823, 3.514, -8.482, -3.043, 335.725, 180.064, 1.267, 3.426, -8.757, -3.253, 278.559, 160.068, 21.405, 3.631, -8.972, -3.247, 343.329, 163.962, 7.761
960.5823, 5.069, -8.486, -3.810, 340.045, 185.772, 2.721, 4.963, -8.758, -4.015, 281.661, 185.824, 358.436, 5.176, -8.975, -4.016, 345.182, 168.435, 13.013
961.0823, 6.692, -8.494, -5.171, 347.163, 196.745, 0.856, 6.579, -8.771, -5.390, 292.095, 181.389, 7.285, 6.794, -8.967, -5.372, 339.447, 176.262, 3.605
961.5823, 6.700, -8.499, -6.802, 352.023, 200.927, 0.499, 6.581, -8.771, -7.043, 296.380, 177.570, 14.171, 6.818, -8.968, -6.991, 339.802, 174.117, 2.935
962.0823, 6.453, -8.504, -8.776, 356.619, 204.688, 0.461, 6.298, -8.750, -9.043, 295.034, 188.995, 11.815, 6.579, -8.968, -8.958, 340.592, 173.061, 5.530
962.5823, 6.030, -8.505, -10.760, 357.380, 209.522, 0.610, 5.847, -8.742, -11.026, 294.693, 201.686, 6.639, 6.153, -8.968, -10.945, 340.601, 175.035, 5.624
963.0823, 5.562, -8.510, -12.272, 0.734, 216.240, 0.673, 5.304, -8.766, -12.446, 297.363, 273.022, 332.814, 5.698, -8.974, -12.457, 342.486, 171.745, 8.583
963.5823, 5.487, -8.628, -12.572, 345.384, 215.034, 31.343, 5.115, -8.668, -12.735, 281.949, 140.023, 104.794, 5.333, -9.073, -12.748, 347.917, 164.416, 45.414
964.0823, 5.392, -8.848, -12.650, 336.630, 198.670, 86.926, 5.085, -8.634, -12.831, 341.185, 127.121, 128.763, 4.954, -8.991, -12.802, 9.102, 163.052, 96.729
964.5823, 5.378, -8.903, -12.656, 18.848, 207.213, 97.892, 5.025, -8.818, -12.822, 25.545, 142.425, 80.012, 4.954, -8.996, -12.797, 11.977, 163.772, 94.029
965.0823, 5.382, -8.908, -12.657, 15.801, 204.981, 96.678, 5.024, -8.859, -12.849, 17.333, 145.988, 86.364, 4.946, -9.011, -12.794, 15.176, 166.509, 93.722
965.5823, 5.397, -8.454, -12.730, 287.757, 223.008, 53.228, 5.056, -8.298, -12.828, 326.993, 123.292, 144.212, 4.924, -8.533, -12.937, 342.783, 171.001, 100.266
966.0823, 5.406, -6.878, -12.970, 283.421, 236.132, 35.496, 5.088, -6.682, -12.977, 324.000, 100.204, 177.384, 4.940, -6.855, -13.183, 319.105, 165.180, 106.969
966.5823, 5.398, -4.841, -13.031, 285.271, 278.218, 352.727, 5.097, -4.658, -12.971, 325.471, 91.445, 191.589, 4.951, -4.763, -13.223, 301.199, 151.753, 120.636
967.0823, 5.386, -2.912, -12.989, 292.081, 270.927, 1.169, 5.065, -2.753, -12.917, 317.230, 101.537, 185.542, 4.946, -2.839, -13.159, 298.549, 148.208, 127.377
967.5823, 5.382, -1.900, -12.957, 293.993, 275.675, 356.315, 5.049, -1.755, -12.883, 314.633, 101.467, 186.511, 4.943, -1.834, -13.126, 296.886, 147.436, 124.242
968.0823, 5.349, -0.608, -12.823, 309.142, 279.169, 352.766, 4.965, -0.490, -12.755, 290.426, 133.125, 156.390, 4.939, -0.561, -13.002, 297.789, 152.022, 122.892
968.5823, 5.343, -0.610, -12.823, 311.490, 277.627, 354.749, 4.898, -0.521, -12.776, 296.854, 197.777, 90.493, 4.940, -0.567, -13.005, 299.058, 154.107, 121.527
969.0823, 5.338, -0.602, -12.825, 313.463, 276.386, 356.243, 4.912, -0.486, -12.705, 273.572, 184.006, 96.451, 4.940, -0.564, -13.000, 297.910, 152.381, 122.561
969.5823, 5.337, 0.085, -13.102, 312.826, 275.378, 357.252, 4.908, 0.198, -12.990, 277.604, 202.897, 75.071, 4.938, 0.125, -13.273, 295.961, 149.067, 121.615
970.0823, 3.973, 1.706, -13.186, 308.868, 272.114, 0.637, 3.543, 1.829, -13.104, 283.149, 175.065, 101.406, 3.572, 1.756, -13.359, 297.343, 145.057, 123.576
970.5823, 1.453, 2.794, -13.234, 320.286, 211.349, 62.411, 1.205, 2.924, -13.287, 341.953, 121.932, 89.399, 1.000, 2.859, -13.350, 291.100, 166.710, 104.162
971.0823, 1.444, 2.675, -13.248, 37.186, 186.198, 74.967, 1.266, 2.604, -13.431, 26.650, 114.254, 15.403, 1.002, 2.673, -13.422, 322.321, 171.699, 87.695
971.5823, 0.833, 1.603, -13.285, 22.332, 197.885, 355.655, 0.712, 1.290, -13.362, 321.662, 195.540, 343.965, 0.757, 1.163, -13.411, 349.431, 230.852, 3.797
972.0823, 0.727, 1.451, -13.292, 27.531, 213.783, 0.195, 0.598, 1.101, -13.271, 312.612, 218.197, 17.761, 0.622, 1.010, -13.387, 350.622, 243.649, 5.330
972.5823, 0.828, 1.445, -13.377, 27.981, 163.568, 0.374, 0.746, 1.097, -13.470, 328.831, 145.825, 4.622, 0.793, 0.996, -13.537, 355.241, 203.089, 0.962
973.0823, 0.708, 1.467, -13.354, 15.775, 224.224, 2.731, 0.710, 1.130, -13.462, 319.441, 145.848, 19.517, 0.725, 1.018, -13.528, 345.079, 207.753, 3.264
973.5823, 0.659, 1.448, -13.168, 26.541, 349.275, 2.522, 0.529, 1.168, -13.205, 313.255, 246.404, 14.425, 0.469, 1.031, -13.251, 340.983, 305.006, 2.799
974.0823, 0.730, 1.456, -13.167, 22.010, 19.906, 357.568, 0.744, 1.176, -13.009, 305.348, 333.284, 9.221, 0.573, 1.029, -13.093, 339.993, 349.769, 2.825
974.5823, 0.691, 1.502, -13.151, 355.700, 280.984, 357.418, 0.607, 1.251, -13.101, 315.816, 192.398, 51.744, 0.546, 1.036, -13.241, 339.215, 282.269, 358.577
975.0823, 0.811, 1.462, -13.289, 19.206, 186.859, 0.735, 0.752, 1.188, -13.335, 314.809, 137.398, 38.300, 0.730, 1.033, -13.437, 340.204, 236.624, 352.858
975.5823, 0.879, 1.452, -13.243, 26.400, 111.870, -0.004, 0.856, 1.180, -13.340, 313.399, 87.224, 14.514, 0.950, 1.012, -13.351, 344.208, 160.853, 356.415
976.0823, 0.924, 1.454, -13.125, 23.914, 85.588, 0.883, 1.147, 1.112, -13.239, 325.764, 88.494, 358.367, 1.090, 1.005, -13.123, 349.865, 104.929, 359.662
976.5823, 1.032, 1.457, -13.041, 25.361, 85.807, 1.008, 1.295, 1.100, -13.167, 323.711, 97.130, 357.587, 1.169, 1.000, -12.977, 351.389, 89.038, 359.906
977.0823, 1.245, 1.466, -12.776, 22.515, 66.421, 3.426, 1.469, 1.156, -12.888, 301.713, 88.782, 357.580, 1.377, 1.015, -12.714, 346.239, 82.642, 2.775
977.5823, 1.931, 1.466, -12.795, 20.913, 60.017, 1.605, 2.121, 1.165, -12.891, 296.822, 72.270, 6.732, 2.040, 1.020, -12.710, 344.034, 71.195, 6.578
978.0823, 2.226, 1.489, -12.599, 6.907, 83.813, 2.840, 2.416, 1.177, -12.598, 292.329, 48.023, 18.762, 2.341, 1.030, -12.451, 340.414, 61.830, 9.829
